Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,08,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,09,21.82,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,10,21.82,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,11,21.06,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,12,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,01,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,02,21.8182,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,03,21,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,04,20.8696,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,05,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,06,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,07,22,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,08,21,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,09,24.76,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,10,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,11,18.18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2013,12,18.18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,01,20.9,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,02,20.9,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,03,22,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,04,24,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,05,24,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,06,25,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2014,07,23,KG,GMD,GBOS
